id,ndvi1,1,2,3,4,5,6
"21",0.357088178396225,0.106200866401196,0.0980834439396858,0.111042395234108,0.234393447637558,0.264165312051773,0.166828572750092
"22",0.201729089021683,0.118268601596355,0.111981801688671,0.120099224150181,0.180799186229706,0.186507880687714,0.162589207291603
"23",0.348496079444885,0.117232836782932,0.11349929869175,0.116606563329697,0.241354644298553,0.247858226299286,0.170152619481087
"24",0.596192002296448,0.0823062658309937,0.0729363113641739,0.0638554021716118,0.252410739660263,0.143054410815239,0.0770552307367325
"25",0.489069521427155,0.0867865011096001,0.0818967819213867,0.0779705569148064,0.227239489555359,0.147221520543098,0.0985651984810829
"26",0.253086447715759,0.12416997551918,0.121616721153259,0.134069859981537,0.224927127361298,0.235549628734589,0.197058126330376
"27",0.289293885231018,0.119063466787338,0.122532039880753,0.150304675102234,0.272668123245239,0.326792240142822,0.242414489388466
"28",0.607217073440552,0.078596830368042,0.0668903887271881,0.0500774756073952,0.204910576343536,0.129902750253677,0.0707684531807899
"29",0.205792859196663,0.125374346971512,0.120749585330486,0.141344204545021,0.214593678712845,0.23123799264431,0.202188715338707
"30",0.381918668746948,0.102154195308685,0.103912569582462,0.115932114422321,0.259203344583511,0.24597941339016,0.162035197019577
"31",0.169433951377869,0.132070600986481,0.132480084896088,0.153026551008224,0.215460821986198,0.275992184877396,0.239210873842239
"32",0.164972260594368,0.126699149608612,0.124844424426556,0.148377701640129,0.207006186246872,0.253157436847687,0.237476602196693
"33",0.306137651205063,0.114173747599125,0.118051804602146,0.135201945900917,0.254506319761276,0.276762962341309,0.228467956185341
"34",0.433199942111969,0.102515511214733,0.0975535213947296,0.105767294764519,0.267441183328629,0.242438569664955,0.141247868537903
"35",0.315245121717453,0.110440224409103,0.101913318037987,0.110030740499496,0.21134190261364,0.248653098940849,0.172248214483261
"36",0.27488511800766,0.103503085672855,0.0969995111227036,0.104490660130978,0.183713763952255,0.161336645483971,0.134045779705048
"37",0.314070463180542,0.101768791675568,0.0904718562960625,0.105213269591331,0.201562464237213,0.230394944548607,0.150111988186836
"38",0.324061542749405,0.109910301864147,0.119280256330967,0.120580978691578,0.236199960112572,0.191903442144394,0.160132303833961
"39",0.178066238760948,0.14283761382103,0.137201204895973,0.153267428278923,0.219676077365875,0.244269222021103,0.211727276444435
"40",0.374773114919662,0.100949823856354,0.102226443588734,0.120291918516159,0.26450252532959,0.27004262804985,0.177860543131828
"41",0.125633850693703,0.136912152171135,0.13226330280304,0.147438302636147,0.189807832241058,0.225746095180511,0.20715069770813
"42",0.25390625,0.116823352873325,0.108946807682514,0.115016810595989,0.193300500512123,0.192288860678673,0.160662218928337
"43",0.35537189245224,0.12149628251791,0.139682188630104,0.174729213118553,0.367379367351532,0.354227691888809,0.233164981007576
"44",0.268670797348022,0.116871520876884,0.118316769599915,0.139754459261894,0.242438569664955,0.309762567281723,0.252169847488403
"45",0.238856136798859,0.111885465681553,0.106224946677685,0.130793988704681,0.212883457541466,0.241595521569252,0.209414914250374
"46",0.545774400234222,0.0836551561951637,0.0743333697319031,0.0730808302760124,0.248701274394989,0.177499234676361,0.107332959771156
"47",0.294063180685043,0.125687479972839,0.12147219479084,0.128602042794228,0.235742300748825,0.235236495733261,0.200333997607231
"48",0.136353045701981,0.138357385993004,0.130095452070236,0.134334817528725,0.176752522587776,0.191999807953835,0.167045339941978
"49",0.327668935060501,0.114583231508732,0.107332959771156,0.118172243237495,0.233357682824135,0.245955318212509,0.173813864588737
"50",0.0902074351906776,0.182750254869461,0.191638484597206,0.218640357255936,0.26199746131897,0.292371541261673,0.26582732796669
"51",0.389572948217392,0.111620508134365,0.109765775501728,0.11224676668644,0.255517959594727,0.223192825913429,0.142717182636261
"52",0.449576884508133,0.0993841663002968,0.0905922949314117,0.0955783724784851,0.251712173223495,0.238488286733627,0.148377701640129
"53",0.278251051902771,0.123302839696407,0.122556127607822,0.145920798182487,0.258432537317276,0.323540508747101,0.2270467877388
"54",0.227772861719131,0.112054072320461,0.109693504869938,0.114125579595566,0.181449577212334,0.194023132324219,0.172633603215218
"55",0.688803255558014,0.0766216665506363,0.0644334927201271,0.0447541885077953,0.242872163653374,0.124410852789879,0.0567978210747242
"56",0.522727310657501,0.0875813886523247,0.0787654370069504,0.0708166211843491,0.225938767194748,0.191951602697372,0.113427050411701
"57",0.111474983394146,0.137345731258392,0.13886322081089,0.150328770279884,0.188049480319023,0.224830761551857,0.211871817708015
"58",0.234563082456589,0.116751082241535,0.115257672965527,0.139441311359406,0.224903047084808,0.271054267883301,0.214304640889168
"59",0.160679504275322,0.127975776791573,0.129324659705162,0.145198181271553,0.200791656970978,0.209029495716095,0.176559820771217
"60",0.349169284105301,0.10824827849865,0.100299470126629,0.117473714053631,0.243522509932518,0.290854036808014,0.190169170498848
"61",0.208035051822662,0.123736411333084,0.119954705238342,0.137225285172462,0.209318548440933,0.244895473122597,0.202550008893013
"62",0.533494830131531,0.0884966924786568,0.0775369852781296,0.0696122571825981,0.228829264640808,0.18971149623394,0.115137234330177
"63",0.14175221323967,0.116341598331928,0.115305855870247,0.122941523790359,0.163552716374397,0.163962170481682,0.138694614171982
"64",0.672959446907043,0.0820653885602951,0.0749114602804184,0.0580021888017654,0.29670724272728,0.178366377949715,0.0926638022065163
"65",0.290158927440643,0.118340849876404,0.112800769507885,0.12804801762104,0.232731387019157,0.293335020542145,0.222662895917892
"66",0.590985178947449,0.0864974558353424,0.0775369852781296,0.0618561506271362,0.240607932209969,0.131757482886314,0.0802829340100288
"67",0.38671612739563,0.103069514036179,0.0960601046681404,0.107646092772484,0.243402078747749,0.268380612134933,0.160614058375359
"68",0.609301686286926,0.0858711823821068,0.0750078111886978,0.0651561245322227,0.268380612134933,0.161866575479507,0.0934586822986603
"69",0.239776253700256,0.118196330964565,0.113282524049282,0.126048788428307,0.205560922622681,0.247834131121635,0.191180840134621
"70",0.387284100055695,0.0941812917590141,0.0942776501178741,0.104225695133209,0.235983178019524,0.209342628717422,0.161625728011131
"71",0.262617379426956,0.112078160047531,0.107477486133575,0.121062718331814,0.207295224070549,0.243329793214798,0.181666359305382
"72",0.151244550943375,0.130504935979843,0.121038630604744,0.123615972697735,0.167671635746956,0.176439389586449,0.159987762570381
"73",0.655833125114441,0.0859916210174561,0.0754895657300949,0.0584116727113724,0.281026422977448,0.164010345935822,0.0824989601969719
"74",0.384733378887177,0.102178275585175,0.0971922054886818,0.106297202408314,0.239234954118729,0.268404692411423,0.179329887032509
"75",0.55518627166748,0.0843536853790283,0.0798493623733521,0.0773683786392212,0.270500272512436,0.199274152517319,0.121134981513023
"76",0.355718046426773,0.124723985791206,0.116991959512234,0.117859095335007,0.248002752661705,0.19768437743187,0.146498888731003
"77",0.193546459078789,0.142548575997353,0.14563176035881,0.160734474658966,0.237886071205139,0.254409968852997,0.219531580805779
"78",0.18311008810997,0.112824857234955,0.106513991951942,0.120460540056229,0.174464240670204,0.207728788256645,0.180534228682518
"79",0.0812685638666153,0.0748632922768593,0.0533533468842506,0.0446578338742256,0.0525584630668163,0.0394067987799644,0.0301091112196445
"80",0.0917809829115868,0.149076238274574,0.147390127182007,0.164227142930031,0.197419419884682,0.228467956185341,0.207415655255318
"81",0.19778947532177,0.11607664078474,0.107694275677204,0.117136485874653,0.174897789955139,0.182340785861015,0.160806760191917
"82",0.428703874349594,0.103816211223602,0.0946871340274811,0.0890747979283333,0.222759276628494,0.172754019498825,0.12154446542263
"83",0.438316226005554,0.0951447859406471,0.0922783985733986,0.0973849147558212,0.249375730752945,0.243932008743286,0.153460100293159
"84",0.174105703830719,0.126193314790726,0.116943791508675,0.125687479972839,0.178679510951042,0.182075828313828,0.146932452917099
"85",0.584133267402649,0.0920616239309311,0.0969031602144241,0.0866178944706917,0.329947710037231,0.221097260713577,0.129011526703835
"86",0.158368602395058,0.12698820233345,0.109813943505287,0.110343866050243,0.151870369911194,0.166346818208694,0.16037318110466
"87",0.16420029103756,0.144138336181641,0.138742789626122,0.155772507190704,0.216978296637535,0.23514012992382,0.193854510784149
"88",0.402127593755722,0.101238869130611,0.0938922464847565,0.0995045825839043,0.233357682824135,0.246292531490326,0.162613287568092
"89",0.437572240829468,0.125398427248001,0.114486888051033,0.117184668779373,0.299525439739227,0.214328721165657,0.154664486646652
"90",0.324786871671677,0.108392804861069,0.101768791675568,0.123061962425709,0.241450980305672,0.311472743749619,0.207367479801178
"91",0.276114940643311,0.125711560249329,0.123326927423477,0.142717182636261,0.251591771841049,0.288228541612625,0.241499185562134
"92",0.35948857665062,0.109091334044933,0.105092853307724,0.123086050152779,0.261250734329224,0.302825421094894,0.198623806238174
"93",0.732456147670746,0.0784763917326927,0.0700699239969254,0.0514263659715652,0.333006769418716,0.176150351762772,0.0786209180951118
"94",0.41805762052536,0.103575333952904,0.0938199982047081,0.0881835594773293,0.214882731437683,0.182148084044456,0.133708536624908
"95",0.121743857860565,0.139104098081589,0.139128178358078,0.154303193092346,0.197082206606865,0.241836398839951,0.228299334645271
"96",0.382641732692719,0.109789863228798,0.104659266769886,0.103743962943554,0.232346013188362,0.215147688984871,0.141994565725327
"97",0.103474266827106,0.118292681872845,0.11489637196064,0.114679582417011,0.141151517629623,0.196263238787651,0.17771603167057
"98",0.590353786945343,0.0863770246505737,0.0828121080994606,0.0771275013685226,0.29942911863327,0.193420946598053,0.106056340038776
"99",0.47010812163353,0.0943258181214333,0.0843296051025391,0.082089476287365,0.227745339274406,0.21370242536068,0.131251633167267
"100",0.299053639173508,0.110801540315151,0.100901655852795,0.113282524049282,0.209944844245911,0.26582732796669,0.182340785861015
"101",0.197406813502312,0.126361921429634,0.123543702065945,0.132696881890297,0.19797345995903,0.205247789621353,0.179691180586815
"102",0.345930457115173,0.109741695225239,0.103069514036179,0.117979533970356,0.242775782942772,0.279099434614182,0.177788287401199
"103",0.481616407632828,0.0934105142951012,0.0927119702100754,0.092543363571167,0.26450252532959,0.198382928967476,0.137056678533554
"104",0.268227756023407,0.140838384628296,0.140043511986732,0.138887301087379,0.24070431292057,0.241089686751366,0.206283554434776
"105",0.330179154872894,0.107453398406506,0.0983002334833145,0.104008920490742,0.206548511981964,0.213437467813492,0.147582814097404
"106",0.223425701260567,0.15630242228508,0.151653587818146,0.14421059191227,0.22719132900238,0.392141103744507,0.429476380348206
"107",0.289105951786041,0.113981053233147,0.109452649950981,0.126217395067215,0.228877425193787,0.287409573793411,0.206139042973518
"108",0.117850191891193,0.160204544663429,0.15093095600605,0.15379735827446,0.194890260696411,0.215822115540504,0.188483059406281
"109",0.183451578021049,0.120267830789089,0.115378111600876,0.124796256422997,0.180871486663818,0.243161201477051,0.204380661249161
"110",0.293779045343399,0.127301320433617,0.137056678533554,0.144788697361946,0.265249252319336,0.256915032863617,0.192361116409302
"111",0.366125494241714,0.1108737885952,0.11219859868288,0.127421766519547,0.274619221687317,0.26857328414917,0.186194747686386
"112",0.230105042457581,0.105791382491589,0.102419152855873,0.10952489823103,0.174994170665741,0.170802965760231,0.137803375720978
"113",0.625047206878662,0.0836792439222336,0.0752968564629555,0.0716837793588638,0.310677856206894,0.201297491788864,0.113017566502094
"114",0.608826756477356,0.0765253081917763,0.0620247758924961,0.0437665954232216,0.180004313588142,0.106562159955502,0.0530402176082134
"115",0.735691547393799,0.0786209180951118,0.0665531754493713,0.0480541437864304,0.315567582845688,0.142115011811256,0.0686246827244759
"116",0.32392355799675,0.118557646870613,0.114197842776775,0.12575975060463,0.246268451213837,0.245521739125252,0.182461217045784
"117",0.385681927204132,0.104081176221371,0.0975053533911705,0.110994227230549,0.250363290309906,0.273800224065781,0.182918876409531
"118",0.331396162509918,0.109765775501728,0.103527165949345,0.119159817695618,0.237283900380135,0.249688863754272,0.16034908592701
"119",0.501114249229431,0.0845463797450066,0.0798493623733521,0.0835828855633736,0.251495391130447,0.20572954416275,0.140163943171501
"120",0.321351319551468,0.162974581122398,0.126530528068542,0.124603547155857,0.242607206106186,0.332187801599503,0.297140806913376
"121",0.560626149177551,0.0889784470200539,0.0779946371912956,0.0679502338171005,0.241354644298553,0.171092003583908,0.101648353040218
"122",0.464385479688644,0.088954359292984,0.0805238112807274,0.0738997980952263,0.202044174075127,0.171694219112396,0.115594901144505
"123",0.474306493997574,0.0869551077485085,0.0801384076476097,0.080331102013588,0.225288435816765,0.198310673236847,0.120171494781971
"124",0.149863377213478,0.119761995971203,0.110199347138405,0.11607664078474,0.157000973820686,0.17619851231575,0.161143973469734
"125",0.199464544653893,0.123519614338875,0.131010755896568,0.144041985273361,0.215822115540504,0.207969650626183,0.189928293228149
"126",0.65450644493103,0.082089476287365,0.0709611475467682,0.0542927533388138,0.259998232126236,0.157747656106949,0.0798975378274918
"127",0.289074569940567,0.110199347138405,0.111018314957619,0.116847440600395,0.211871817708015,0.175331383943558,0.144355118274689
"128",0.22585441172123,0.141825959086418,0.146812036633492,0.187953144311905,0.297622561454773,0.326141923666,0.274426519870758
"129",0.346180260181427,0.113716095685959,0.110536575317383,0.11482410132885,0.236416757106781,0.213172510266304,0.148112744092941
"130",0.597572863101959,0.0905200242996216,0.0823062658309937,0.0702866986393929,0.279027193784714,0.190072789788246,0.095987856388092
"131",0.420609533786774,0.0980352759361267,0.0915557891130447,0.0936513766646385,0.229624137282372,0.244775056838989,0.161481186747551
"132",0.569195449352264,0.0854376181960106,0.0834865495562553,0.0813186913728714,0.296201407909393,0.221771687269211,0.127108633518219
"133",0.288104623556137,0.113860614597797,0.1108737885952,0.121953949332237,0.220663666725159,0.236946687102318,0.181690454483032
"134",0.471567660570145,0.0894360989332199,0.0842091664671898,0.0902068987488747,0.251206338405609,0.206211298704147,0.131179392337799
"135",0.716060936450958,0.079463966190815,0.0720932632684708,0.0550394505262375,0.33264547586441,0.18299113214016,0.0859675407409668
"136",0.59679239988327,0.0718042179942131,0.0522453337907791,0.0345170795917511,0.136695370078087,0.0612058080732822,0.0287843067198992
"137",0.0855818912386894,0.127469927072525,0.128794729709625,0.147341936826706,0.17492188513279,0.22581835091114,0.218881189823151
"138",0.38253054022789,0.118750333786011,0.109813943505287,0.11084970831871,0.248195439577103,0.200574859976768,0.144933223724365
"139",0.319991916418076,0.11212632805109,0.106369473040104,0.12154446542263,0.235935002565384,0.277100205421448,0.199225977063179
"140",0.215059652924538,0.1256393045187,0.126313745975494,0.137851566076279,0.213389307260513,0.22598697245121,0.196383699774742
"141",0.304228991270065,0.127783074975014,0.125880181789398,0.153171062469482,0.287120521068573,0.347483277320862,0.240632012486458
"142",0.179839104413986,0.129469186067581,0.135731875896454,0.149726584553719,0.215388566255569,0.23913861811161,0.204019367694855
"143",0.260195076465607,0.125880181789398,0.12438677251339,0.136117279529572,0.231864258646965,0.238705039024353,0.177475154399872
"144",0.274745643138885,0.1322151273489,0.121640801429749,0.132191047072411,0.232346013188362,0.284470915794373,0.218351274728775
"145",0.464572101831436,0.103454917669296,0.101335227489471,0.0989264920353889,0.270596623420715,0.209222212433815,0.135033339262009
"146",0.345639318227768,0.106706686317921,0.10003450512886,0.110151179134846,0.226516902446747,0.260624498128891,0.167262122035027
"147",0.352414637804031,0.110319785773754,0.108344614505768,0.114992707967758,0.240150302648544,0.224878922104836,0.158036693930626
"148",0.22734060883522,0.140428900718689,0.147197425365448,0.180799186229706,0.287192761898041,0.327900290489197,0.29152849316597
"149",0.328107863664627,0.111331440508366,0.106489911675453,0.124916672706604,0.246918827295303,0.29270875453949,0.200671210885048
"150",0.352017253637314,0.111524149775505,0.112367205321789,0.126699149608612,0.264358013868332,0.31009978055954,0.228636547923088
"151",0.207579016685486,0.130264058709145,0.126000598073006,0.135996833443642,0.20724706351757,0.210330218076706,0.165407404303551
"152",0.30612450838089,0.241041526198387,0.178414538502693,0.162781909108162,0.306414395570755,0.347820490598679,0.321806192398071
"153",0.285774320363998,0.125880181789398,0.123254656791687,0.143367543816566,0.258095324039459,0.332308262586594,0.246846541762352
"154",0.53658539056778,0.0925192758440971,0.0790304020047188,0.0668181404471397,0.221554890275002,0.14690837264061,0.097722128033638
"155",0.47249636054039,0.0976739600300789,0.0931937247514725,0.0940126851201057,0.262431055307388,0.22598697245121,0.135924562811852
"156",0.579862475395203,0.0876777246594429,0.0840887278318405,0.0779946371912956,0.293286830186844,0.190096914768219,0.103310376405716
"157",0.313023626804352,0.121255405247211,0.12816846370697,0.141223773360252,0.269922167062759,0.237115308642387,0.177956908941269
"158",0.317681491374969,0.107983320951462,0.100925743579865,0.117955453693867,0.227793499827385,0.270789295434952,0.187350928783417
"159",0.569116055965424,0.0946148633956909,0.085606224834919,0.0778982862830162,0.283676028251648,0.193348661065102,0.12681956589222
"160",0.31743985414505,0.145294517278671,0.14425878226757,0.146547079086304,0.282857060432434,0.241812318563461,0.171116083860397
"161",0.539905369281769,0.0863288342952728,0.079054482281208,0.0679020658135414,0.227263584733009,0.171597838401794,0.101455666124821
"162",0.469493210315704,0.0921820625662804,0.084233246743679,0.0840887278318405,0.232924103736877,0.173235774040222,0.118581727147102
"163",0.169260263442993,0.141416475176811,0.145800366997719,0.156880512833595,0.220808207988739,0.285988390445709,0.251350879669189
"164",0.145301386713982,0.130384504795074,0.135226041078568,0.154014140367508,0.206379890441895,0.236922591924667,0.213943302631378
"165",0.337054580450058,0.106441721320152,0.100612610578537,0.111572317779064,0.225023463368416,0.262816429138184,0.185544416308403
"166",0.3529412150383,0.110897876322269,0.109091334044933,0.128505691885948,0.268693745136261,0.288999289274216,0.180245190858841
"167",0.154234170913696,0.126169234514236,0.122965611517429,0.135322391986847,0.184677273035049,0.186074331402779,0.157314106822014
"168",0.566994309425354,0.0847872570157051,0.0739238858222961,0.0604831762611866,0.218881189823151,0.161408931016922,0.0898696854710579
"169",0.290406554937363,0.104972414672375,0.101648353040218,0.111620508134365,0.202983602881432,0.209463089704514,0.175596341490746
"170",0.265304207801819,0.128866985440254,0.139272704720497,0.189639240503311,0.326599568128586,0.360056817531586,0.236874431371689
"171",0.319773644208908,0.125567033886909,0.11887077242136,0.131709292531013,0.255542069673538,0.241210147738457,0.176848903298378
"172",0.386583656072617,0.110464304685593,0.104996494948864,0.111451879143715,0.251928985118866,0.224830761551857,0.145944878458977
"173",0.5489182472229,0.0897974148392677,0.0785004794597626,0.0692991241812706,0.237958356738091,0.159241080284119,0.0918930023908615
"174",0.165840059518814,0.142139092087746,0.145053669810295,0.166105955839157,0.232153296470642,0.238897740840912,0.209005415439606
"175",0.445690900087357,0.077296108007431,0.057568620890379,0.0488008409738541,0.127277240157127,0.0863047540187836,0.0466088987886906
"176",0.564721763134003,0.0884726047515869,0.082089476287365,0.0735866725444794,0.264526605606079,0.183111593127251,0.100877575576305
"177",0.144204005599022,0.128096207976341,0.120508708059788,0.133371323347092,0.178318202495575,0.204019367694855,0.172464981675148
"178",0.497372895479202,0.0985410958528519,0.0956506207585335,0.0956265404820442,0.284880369901657,0.226420521736145,0.136020913720131
"179",0.578970611095428,0.0863770246505737,0.0776333212852478,0.0688655599951744,0.258263915777206,0.155146241188049,0.0980834439396858
"180",0.470212936401367,0.0891470536589622,0.0824507921934128,0.0770070627331734,0.21370242536068,0.146643415093422,0.0977462083101273
"181",0.458613336086273,0.0943258181214333,0.0910017788410187,0.0912185534834862,0.24576261639595,0.219627916812897,0.141247868537903
"182",0.400709003210068,0.0973367244005203,0.0930251181125641,0.107911050319672,0.252218008041382,0.262912750244141,0.157988533377647
"183",0.267647802829742,0.121375843882561,0.119521133601665,0.141440570354462,0.244823232293129,0.299477279186249,0.217291459441185
"184",0.224420443177223,0.14286170899868,0.140501156449318,0.164781138300896,0.260142743587494,0.285386204719543,0.257469028234482
"185",0.301278948783875,0.112415373325348,0.101889230310917,0.103960737586021,0.193613633513451,0.207343399524689,0.152520716190338
"186",0.258897989988327,0.118702165782452,0.108705930411816,0.117112398147583,0.198936939239502,0.224854841828346,0.16150526702404
"187",0.263440877199173,0.122218914330006,0.117714576423168,0.138598263263702,0.237741559743881,0.277678281068802,0.20445291697979
"188",0.377007037401199,0.108633682131767,0.103647604584694,0.11075334995985,0.244799137115479,0.256433308124542,0.198069795966148
"189",0.308912962675095,0.106345385313034,0.102587759494781,0.125880181789398,0.238415986299515,0.305595427751541,0.21230536699295
"190",0.243920892477036,0.0970476791262627,0.0861843153834343,0.0842573344707489,0.138622343540192,0.135153785347939,0.110656999051571
"191",0.281290709972382,0.111933633685112,0.101961500942707,0.113210253417492,0.201827421784401,0.247424632310867,0.175138667225838
"192",0.14813169836998,0.140862479805946,0.146330282092094,0.16172206401825,0.217965885996819,0.253735542297363,0.219892874360085
"193",0.326576918363571,0.109043166041374,0.100829385221004,0.107236608862877,0.211245521903038,0.244245141744614,0.158711150288582
"194",0.404391765594482,0.101961500942707,0.103021331131458,0.105189189314842,0.248026847839355,0.213244795799255,0.159337416291237
"195",0.31818887591362,0.104562930762768,0.0947834849357605,0.106634430587292,0.206163138151169,0.255469799041748,0.168225631117821
"196",0.559517204761505,0.0903514176607132,0.0847872570157051,0.0755859017372131,0.267609804868698,0.169357731938362,0.107959233224392
"197",0.609914839267731,0.0757786110043526,0.0598810017108917,0.0418877862393856,0.172874480485916,0.0970476791262627,0.0484154410660267
"198",0.108389429748058,0.149437546730042,0.141512826085091,0.1578199416399,0.196190983057022,0.221145421266556,0.205825880169868
"199",0.282877951860428,0.120797753334045,0.120291918516159,0.14572811126709,0.260696738958359,0.34071472287178,0.254939883947372
"200",0.716017246246338,0.0813668593764305,0.0695881694555283,0.0524861924350262,0.317157357931137,0.162011116743088,0.0777296796441078
"201",0.382903248071671,0.12419406324625,0.105116933584213,0.108850456774235,0.243932008743286,0.192505612969398,0.124410852789879
"202",0.34443873167038,0.110223427414894,0.100708954036236,0.107116170227528,0.219676077365875,0.250315129756927,0.176728442311287
"203",0.26348739862442,0.115040898323059,0.113113917410374,0.107694275677204,0.184749528765678,0.162420570850372,0.14553539454937
"204",0.084349162876606,0.135828226804733,0.121857598423958,0.134792476892471,0.159626469016075,0.164323478937149,0.151509046554565
"205",0.0214477479457855,0.143174856901169,0.137225285172462,0.140669763088226,0.146836116909981,0.208330988883972,0.211847737431526
"206",0.35515108704567,0.108946807682514,0.102876804769039,0.113908782601357,0.239379495382309,0.25532528758049,0.175644516944885
"207",0.220832690596581,0.101118430495262,0.0994323343038559,0.118557646870613,0.185761198401451,0.234875157475471,0.174440160393715
"208",0.340661108493805,0.102250546216965,0.100323550403118,0.102587759494781,0.20859594643116,0.17634305357933,0.123158298432827
"209",0.3858782351017,0.104490660130978,0.097649872303009,0.11082562059164,0.250098317861557,0.276666611433029,0.171453341841698
"210",0.625978171825409,0.0903514176607132,0.0822099149227142,0.0673480629920959,0.292780995368958,0.169550448656082,0.0870996341109276
"211",0.256330460309982,0.111933633685112,0.102708198130131,0.106465823948383,0.179859802126884,0.162637367844582,0.132624611258507
"212",0.13015204668045,0.156181961297989,0.148064568638802,0.167502999305725,0.217628672719002,0.238560527563095,0.203778490424156
"213",0.141942664980888,0.118172243237495,0.12282108515501,0.148522228002548,0.19766029715538,0.218495815992355,0.193420946598053
"214",0.308070361614227,0.117425531148911,0.118027724325657,0.140742033720016,0.26606822013855,0.306992530822754,0.218471735715866
"215",0.347279787063599,0.105092853307724,0.0971681177616119,0.113860614597797,0.235019698739052,0.290733605623245,0.188868448138237
"216",0.656093776226044,0.077392466366291,0.064288966357708,0.0530161149799824,0.255301177501678,0.139031827449799,0.0709129795432091
"217",0.30068427324295,0.110416136682034,0.109934382140636,0.132937744259834,0.24725604057312,0.286831438541412,0.206524431705475
"218",0.388388007879257,0.10412934422493,0.0988060534000397,0.107838794589043,0.244799137115479,0.258962452411652,0.159698709845543
"219",0.291054308414459,0.121809430420399,0.121062718331814,0.140019416809082,0.254988044500351,0.317879974842072,0.239596292376518
"220",0.205082252621651,0.116823352873325,0.111885465681553,0.12282108515501,0.186194747686386,0.206331729888916,0.183521062135696
"221",0.447744846343994,0.0922543182969093,0.0854857861995697,0.084642730653286,0.221892133355141,0.196744993329048,0.129999101161957
"222",0.374387174844742,0.104948312044144,0.0957710593938828,0.101431578397751,0.222831532359123,0.259853690862656,0.163070961833
"223",0.352062165737152,0.0989746823906898,0.0944703370332718,0.104442492127419,0.217941805720329,0.183737844228745,0.134623870253563
"224",0.330855548381805,0.123519614338875,0.117738679051399,0.117088317871094,0.232875928282738,0.209342628717422,0.159192904829979
"225",0.310232520103455,0.11889486014843,0.121279507875443,0.127542197704315,0.242269948124886,0.207174777984619,0.161481186747551
"226",0.321215718984604,0.106947563588619,0.0974571630358696,0.109741695225239,0.213606089353561,0.266020029783249,0.174367874860764
"227",0.338689893484116,0.112680330872536,0.110994227230549,0.129854574799538,0.262864589691162,0.277533739805222,0.182003572583199
"228",0.262777626514435,0.130577191710472,0.128963336348534,0.152352094650269,0.260961711406708,0.339197218418121,0.263731718063354
"229",0.128345474600792,0.170345321297646,0.190915882587433,0.230250403285027,0.298056155443192,0.338498711585999,0.276112616062164
"230",0.603017330169678,0.0826434791088104,0.074285201728344,0.0646502822637558,0.261058062314987,0.155411198735237,0.0922543182969093
"231",0.668321490287781,0.0793916955590248,0.0665050074458122,0.0514986179769039,0.259034723043442,0.150280594825745,0.0725990831851959
